q_idx,bins_items_correct_answer,debug_level_2,question,cue,cue_completed,retrieval_type,get,correct_answer,correct_answer_chapters,correct_answer_detailed,n_items_correct_answer,n_chapters_correct_answer,debug_changed,debug_existing_change,minerva_category,minerva_subtask,missing_tuple_elements,present_tuple_elements,minerva_category_known,combined_source,is_synthetic,synthetic_type,synthetic_note,combined_q_idx,original_minerva_category
5,6+,1280,"Story spot-the-difference: Compare the answers to these two story queries and list differences.
A) Recall the various events that have taken place at Bethpage Black Course. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.
B) Reflect on what Henry Reed experienced on April 09, 2026. Describe all the key events they were involved in, focusing on what happened rather than where it occurred.
Return two lists: only_in_A and only_in_B.","(*, s, *, *)","(*, {Bethpage Black Course}, *, *)",story_diff::set_difference,all,"{""only_in_A"": [""Historical Reenactment"", ""Job Fair"", ""Parkour Workshop"", ""Photography Exhibition"", ""Tech Hackathon""], ""only_in_B"": [""Theater Performance""]}",,"{""only_in_A"": [""Historical Reenactment"", ""Job Fair"", ""Parkour Workshop"", ""Photography Exhibition"", ""Tech Hackathon""], ""only_in_B"": [""Theater Performance""]}",5,6,set(),,Spot the Differences,Story-grounded set difference,t|ent|c,s,True,story_synthetic,True,spot_the_differences,Compared q_idx 5 vs 15,139,
18,2,108,"Story stateful-processing: For this story query, return only the latest chapter index from supporting chapters.
Query: Consider all events involving Samuel Parker at American Museum of Natural History. Provide a list of all dates when these events occurred, without describing the events.","(*, s, ent, *)","(*, {American Museum of Natural History}, {Samuel Parker}, *)",story_state::latest_chapter,latest,87,,{'latest_chapter': 87},2,2,set(),,Stateful Processing,Story synthetic stateful_processing,t|c,s|ent,True,story_synthetic_balanced,True,stateful_processing,Rebalanced from Search to Stateful Processing; cue preserved,140,Search
24,0,3767,"Story compute-on-lists: For this story query answer, sort all returned items in ascending alphabetical order.
Query: Recall what happened involving Brooklyn Ross at Bethpage State Park on August 24, 2026. Describe the key events or activities that occurred, focusing on what happened.","(t, s, ent, *)","({August 24, 2026}, {Bethpage State Park}, {Brooklyn Ross}, *)",story_compute::sort_items,chronological,[],,"{""sorted_items"": []}",0,0,"{'content', 'location'}",True,Compute on Sets and Lists,Story synthetic compute_on_sets_and_lists,c,t|s|ent,True,story_synthetic_balanced,True,compute_on_sets_and_lists,Rebalanced from Search to Compute on Sets and Lists; cue preserved,141,Search
5,1,1290,"Story recall-and-edit: Start from the answer to this story query: ""Recall the various events that have taken place at Long Beach Boardwalk. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved."". Remove ""Fashion Show"" from the answer. Return only the remaining items.","(*, s, *, *)","(*, {Long Beach Boardwalk}, *, *)",story_edit::remove_one,all,set(),,{'remaining_items': []},1,1,set(),,Recall and Edit,Story synthetic recall_and_edit,t|ent|c,s,True,story_synthetic_balanced,True,recall_and_edit,Rebalanced from Search to Recall and Edit; cue preserved,142,Search
29,0,3323,"Provide a comprehensive account of what happened involving Lucy Carter and Antique Auction at Captree State Park on April 09, 2026. Include all relevant details about the event(s), including what occurred and any other pertinent information.","(t, s, ent, c)","({April 09, 2026}, {Captree State Park}, {Lucy Carter}, {Antique Auction})",Full event details,all,set(),set(),{},0,0,"{'content', 'location'}",False,Composite,Story full event details,,t|s|ent|c,True,original,False,,,143,
27,1,246,"Story stateful-processing: For this story query, return only the latest chapter index from supporting chapters.
Query: Consider all events involving both Levi Rodriguez and Astronomy Night at American Museum of Natural History. Provide a list of all dates when these events occurred, without describing the events.","(*, s, ent, c)","(*, {American Museum of Natural History}, {Levi Rodriguez}, {Astronomy Night})",story_state::latest_chapter,latest,15,,{'latest_chapter': 15},1,1,set(),,Stateful Processing,Story synthetic stateful_processing,t,s|ent|c,True,story_synthetic_balanced,True,stateful_processing,Rebalanced from Search to Stateful Processing; cue preserved,144,Search
9,2,891,"Story spot-the-differences: Compare answers of these two story queries.
A) Recall all events related to Archery Tournament. Provide a list of all dates when these events occurred, without describing the events.
B) Consider all events involving Antique Auction. List all the locations where these events took place, without mentioning the events themselves.
Return only_in_A and only_in_B.","(*, *, *, c)","(*, *, *, {Archery Tournament})",story_diff::set_difference,all,"{""only_in_A"": [""March 23, 2024"", ""March 23, 2025""], ""only_in_B"": []}",,"{""only_in_A"": [""March 23, 2024"", ""March 23, 2025""], ""only_in_B"": []}",2,2,set(),,Spot the Differences,Story synthetic spot_the_differences,t|s|ent,c,True,story_synthetic_balanced,True,spot_the_differences,Rebalanced from Search to Spot the Differences; cue preserved,145,Search
14,1,458,"Story compute-on-lists: For this story query answer, sort all returned items in ascending alphabetical order.
Query: Consider the events involving Jackson Ramos on April 09, 2026. List all the locations where these events took place, without describing the events themselves.","(t, *, ent, *)","({April 09, 2026}, *, {Jackson Ramos}, *)",story_compute::sort_items,chronological,"[""Ellis Island""]",,"{""sorted_items"": [""Ellis Island""]}",1,1,set(),,Compute on Sets and Lists,Story synthetic compute_on_sets_and_lists,s|c,t|ent,True,story_synthetic_balanced,True,compute_on_sets_and_lists,Rebalanced from Search to Compute on Sets and Lists; cue preserved,146,Search
22,2,175,"Story composite task: Use two story queries.
A) Consider all events involving both Chloe Castillo and Fashion Show. Provide a list of all dates when these events occurred, without describing the events.
B) Consider all events involving both Benjamin Green and Karaoke Night. Provide a list of all dates when these events occurred, without describing the events.
Take answer(A), remove all items that also appear in answer(B), then return the remaining items sorted alphabetically.","(*, *, ent, c)","(*, *, {Chloe Castillo}, {Fashion Show})",story_composite::difference_then_sort,all,"[""February 22, 2025"", ""September 22, 2026""]",,"{""remaining_sorted"": [""February 22, 2025"", ""September 22, 2026""]}",2,2,set(),,Composite,Story synthetic composite,t|s,ent|c,True,story_synthetic_balanced,True,composite,Rebalanced from Search to Composite; cue preserved,147,Search
9,2,908,"Story spot-the-differences: Compare answers of these two story queries.
A) Recall all events related to Business Networking Event. Provide a list of all dates when these events occurred, without describing the events.
B) Recall all events related to Antique Auction. Provide a list of all dates when these events occurred, without describing the events.
Return only_in_A and only_in_B.","(*, *, *, c)","(*, *, *, {Business Networking Event})",story_diff::set_difference,all,"{""only_in_A"": [""March 23, 2024"", ""November 13, 2026""], ""only_in_B"": []}",,"{""only_in_A"": [""March 23, 2024"", ""November 13, 2026""], ""only_in_B"": []}",2,2,set(),,Spot the Differences,Story synthetic spot_the_differences,t|s|ent,c,True,story_synthetic_balanced,True,spot_the_differences,Rebalanced from Search to Spot the Differences; cue preserved,148,Search
9,1,900,"Story stateful-processing: For this story query, return only the latest chapter index from supporting chapters.
Query: Recall all events related to Ballet Performance. Provide a list of all dates when these events occurred, without describing the events.","(*, *, *, c)","(*, *, *, {Ballet Performance})",story_state::latest_chapter,latest,31,,{'latest_chapter': 31},1,1,set(),,Stateful Processing,Story synthetic stateful_processing,t|s|ent,c,True,story_synthetic_balanced,True,stateful_processing,Rebalanced from Search to Stateful Processing; cue preserved,149,Search
