q_idx,bins_items_correct_answer,debug_level_2,question,cue,cue_completed,retrieval_type,get,correct_answer,correct_answer_chapters,correct_answer_detailed,n_items_correct_answer,n_chapters_correct_answer,debug_changed,debug_existing_change
14,0,2932,"Consider the events involving Brooklyn Ross on December 03, 2026. List all the locations where these events took place, without describing the events themselves.","(t, *, ent, *)","({December 03, 2026}, *, {Brooklyn Ross}, *)",Spaces,all,set(),set(),{},0,0,"{'entity', 'date', 'location'}",True
15,0,4260,"Reflect on what Chloe Castillo experienced on April 09, 2026. Describe all the key events they were involved in, focusing on what happened rather than where it occurred.","(t, *, ent, *)","({April 09, 2026}, *, {Chloe Castillo}, *)",Event contents,all,set(),set(),{},0,0,{'entity'},True
15,0,4334,"Reflect on what Stella Scott experienced on August 12, 2025. Describe all the key events they were involved in, focusing on what happened rather than where it occurred.","(t, *, ent, *)","({August 12, 2025}, *, {Stella Scott}, *)",Event contents,all,set(),set(),{},0,0,"{'entity', 'date', 'location'}",False
15,0,4261,"Reflect on what Chloe Castillo experienced on August 17, 2025. Describe all the key events they were involved in, focusing on what happened rather than where it occurred.","(t, *, ent, *)","({August 17, 2025}, *, {Chloe Castillo}, *)",Event contents,all,set(),set(),{},0,0,{'date'},False
15,0,4314,"Reflect on what Mila Diaz experienced on August 27, 2024. Describe all the key events they were involved in, focusing on what happened rather than where it occurred.","(t, *, ent, *)","({August 27, 2024}, *, {Mila Diaz}, *)",Event contents,all,set(),set(),{},0,0,"{'content', 'entity', 'date', 'location'}",False
15,0,4254,"Reflect on what Brooklyn Ross experienced on December 03, 2026. Describe all the key events they were involved in, focusing on what happened rather than where it occurred.","(t, *, ent, *)","({December 03, 2026}, *, {Brooklyn Ross}, *)",Event contents,all,set(),set(),{},0,0,"{'entity', 'date', 'location'}",True
26,0,3040,"Consider the events involving both Chloe Castillo and Theater Performance on April 09, 2026. List all the locations where these events took place, without describing the events themselves.","(t, *, ent, c)","({April 09, 2026}, *, {Chloe Castillo}, {Theater Performance})",Spaces,all,set(),set(),{},0,0,{'entity'},True
26,0,3095,"Consider the events involving both Lucy Carter and Antique Auction on April 09, 2026. List all the locations where these events took place, without describing the events themselves.","(t, *, ent, c)","({April 09, 2026}, *, {Lucy Carter}, {Antique Auction})",Spaces,all,set(),set(),{},0,0,"{'content', 'location'}",False
26,0,3125,"Consider the events involving both Stella Scott and Astronomy Night on August 12, 2025. List all the locations where these events took place, without describing the events themselves.","(t, *, ent, c)","({August 12, 2025}, *, {Stella Scott}, {Astronomy Night})",Spaces,all,set(),set(),{},0,0,"{'entity', 'date', 'location'}",False
26,0,3037,"Consider the events involving both Chloe Castillo and Fashion Show on August 17, 2025. List all the locations where these events took place, without describing the events themselves.","(t, *, ent, c)","({August 17, 2025}, *, {Chloe Castillo}, {Fashion Show})",Spaces,all,set(),set(),{},0,0,{'date'},False
26,0,3026,"Consider the events involving both Brooklyn Ross and Book Signing Event on August 24, 2026. List all the locations where these events took place, without describing the events themselves.","(t, *, ent, c)","({August 24, 2026}, *, {Brooklyn Ross}, {Book Signing Event})",Spaces,all,set(),set(),{},0,0,"{'content', 'location'}",True
13,1,1159,"Recall the key events that occurred at American Museum of Natural History on April 09, 2026. Describe what happened, focusing on the actions or occurrences rather than who was involved.","(t, s, *, *)","({April 09, 2026}, {American Museum of Natural History}, *, *)",Event contents,all,{'Theater Performance'},{80},{80: 'Theater Performance'},1,1,set(),
13,1,1178,"Recall the key events that occurred at Brooklyn Museum on April 09, 2026. Describe what happened, focusing on the actions or occurrences rather than who was involved.","(t, s, *, *)","({April 09, 2026}, {Brooklyn Museum}, *, *)",Event contents,all,{'Fashion Show'},{23},{23: 'Fashion Show'},1,1,set(),
13,1,1182,"Recall the key events that occurred at Ellis Island on April 09, 2026. Describe what happened, focusing on the actions or occurrences rather than who was involved.","(t, s, *, *)","({April 09, 2026}, {Ellis Island}, *, *)",Event contents,all,{'Flash Mob'},{98},{98: 'Flash Mob'},1,1,set(),
13,1,1187,"Recall the key events that occurred at High Line on April 09, 2026. Describe what happened, focusing on the actions or occurrences rather than who was involved.","(t, s, *, *)","({April 09, 2026}, {High Line}, *, *)",Event contents,all,{'Astronomy Night'},{46},{46: 'Astronomy Night'},1,1,set(),
13,1,1211,"Recall the key events that occurred at One World Trade Center on April 09, 2026. Describe what happened, focusing on the actions or occurrences rather than who was involved.","(t, s, *, *)","({April 09, 2026}, {One World Trade Center}, *, *)",Event contents,all,{'Educational Workshop'},{104},{104: 'Educational Workshop'},1,1,set(),
12,1,2349,"Think about what happened at American Museum of Natural History on April 09, 2026. List all protagonists involved in any events at this time and place, without describing the events.","(t, s, *, *)","({April 09, 2026}, {American Museum of Natural History}, *, *)",Entities,all,{'Samuel Parker'},{80},{80: 'Samuel Parker'},1,1,set(),
12,1,2368,"Think about what happened at Brooklyn Museum on April 09, 2026. List all protagonists involved in any events at this time and place, without describing the events.","(t, s, *, *)","({April 09, 2026}, {Brooklyn Museum}, *, *)",Entities,all,{'Lily Nguyen'},{23},{23: 'Lily Nguyen'},1,1,set(),
12,1,2372,"Think about what happened at Ellis Island on April 09, 2026. List all protagonists involved in any events at this time and place, without describing the events.","(t, s, *, *)","({April 09, 2026}, {Ellis Island}, *, *)",Entities,all,{'Jackson Ramos'},{98},{98: 'Jackson Ramos'},1,1,set(),
12,1,2377,"Think about what happened at High Line on April 09, 2026. List all protagonists involved in any events at this time and place, without describing the events.","(t, s, *, *)","({April 09, 2026}, {High Line}, *, *)",Entities,all,{'Scarlett Thomas'},{46},{46: 'Scarlett Thomas'},1,1,set(),
12,1,2401,"Think about what happened at One World Trade Center on April 09, 2026. List all protagonists involved in any events at this time and place, without describing the events.","(t, s, *, *)","({April 09, 2026}, {One World Trade Center}, *, *)",Entities,all,{'Brooklyn Ross'},{104},{104: 'Brooklyn Ross'},1,1,set(),
25,1,2338,"Think about the events related to Theater Performance that occurred at American Museum of Natural History on April 09, 2026. List all protagonists involved in these events, without describing the events themselves.","(t, s, *, c)","({April 09, 2026}, {American Museum of Natural History}, *, {Theater Performance})",Entities,all,{'Samuel Parker'},{80},{80: 'Samuel Parker'},1,1,set(),
25,1,2264,"Think about the events related to Fashion Show that occurred at Brooklyn Museum on April 09, 2026. List all protagonists involved in these events, without describing the events themselves.","(t, s, *, c)","({April 09, 2026}, {Brooklyn Museum}, *, {Fashion Show})",Entities,all,{'Lily Nguyen'},{23},{23: 'Lily Nguyen'},1,1,set(),
25,1,2283,"Think about the events related to Flash Mob that occurred at Ellis Island on April 09, 2026. List all protagonists involved in these events, without describing the events themselves.","(t, s, *, c)","({April 09, 2026}, {Ellis Island}, *, {Flash Mob})",Entities,all,{'Jackson Ramos'},{98},{98: 'Jackson Ramos'},1,1,set(),
25,1,2232,"Think about the events related to Astronomy Night that occurred at High Line on April 09, 2026. List all protagonists involved in these events, without describing the events themselves.","(t, s, *, c)","({April 09, 2026}, {High Line}, *, {Astronomy Night})",Entities,all,{'Scarlett Thomas'},{46},{46: 'Scarlett Thomas'},1,1,set(),
25,1,2255,"Think about the events related to Educational Workshop that occurred at One World Trade Center on April 09, 2026. List all protagonists involved in these events, without describing the events themselves.","(t, s, *, c)","({April 09, 2026}, {One World Trade Center}, *, {Educational Workshop})",Entities,all,{'Brooklyn Ross'},{104},{104: 'Brooklyn Ross'},1,1,set(),
24,1,1504,"Recall what happened involving Samuel Parker at American Museum of Natural History on April 09, 2026. Describe the key events or activities that occurred, focusing on what happened.","(t, s, ent, *)","({April 09, 2026}, {American Museum of Natural History}, {Samuel Parker}, *)",Event contents,all,{'Theater Performance'},{80},{80: 'Theater Performance'},1,1,set(),
24,1,1449,"Recall what happened involving Lily Nguyen at Brooklyn Museum on April 09, 2026. Describe the key events or activities that occurred, focusing on what happened.","(t, s, ent, *)","({April 09, 2026}, {Brooklyn Museum}, {Lily Nguyen}, *)",Event contents,all,{'Fashion Show'},{23},{23: 'Fashion Show'},1,1,set(),
24,1,1395,"Recall what happened involving Jackson Ramos at Ellis Island on April 09, 2026. Describe the key events or activities that occurred, focusing on what happened.","(t, s, ent, *)","({April 09, 2026}, {Ellis Island}, {Jackson Ramos}, *)",Event contents,all,{'Flash Mob'},{98},{98: 'Flash Mob'},1,1,set(),
24,1,1519,"Recall what happened involving Scarlett Thomas at High Line on April 09, 2026. Describe the key events or activities that occurred, focusing on what happened.","(t, s, ent, *)","({April 09, 2026}, {High Line}, {Scarlett Thomas}, *)",Event contents,all,{'Astronomy Night'},{46},{46: 'Astronomy Night'},1,1,set(),
24,1,1332,"Recall what happened involving Brooklyn Ross at One World Trade Center on April 09, 2026. Describe the key events or activities that occurred, focusing on what happened.","(t, s, ent, *)","({April 09, 2026}, {One World Trade Center}, {Brooklyn Ross}, *)",Event contents,all,{'Educational Workshop'},{104},{104: 'Educational Workshop'},1,1,set(),
29,1,867,"Provide a comprehensive account of what happened involving Samuel Parker and Theater Performance at American Museum of Natural History on April 09, 2026. Include all relevant details about the event(s), including what occurred and any other pertinent information.","(t, s, ent, c)","({April 09, 2026}, {American Museum of Natural History}, {Samuel Parker}, {Theater Performance})",Full event details,all,{'Full chapter 80'},{80},{80: ['Full chapter 80']},1,1,set(),
29,1,839,"Provide a comprehensive account of what happened involving Lily Nguyen and Fashion Show at Brooklyn Museum on April 09, 2026. Include all relevant details about the event(s), including what occurred and any other pertinent information.","(t, s, ent, c)","({April 09, 2026}, {Brooklyn Museum}, {Lily Nguyen}, {Fashion Show})",Full event details,all,{'Full chapter 23'},{23},{23: ['Full chapter 23']},1,1,set(),
29,1,811,"Provide a comprehensive account of what happened involving Jackson Ramos and Flash Mob at Ellis Island on April 09, 2026. Include all relevant details about the event(s), including what occurred and any other pertinent information.","(t, s, ent, c)","({April 09, 2026}, {Ellis Island}, {Jackson Ramos}, {Flash Mob})",Full event details,all,{'Full chapter 98'},{98},{98: ['Full chapter 98']},1,1,set(),
29,1,870,"Provide a comprehensive account of what happened involving Scarlett Thomas and Astronomy Night at High Line on April 09, 2026. Include all relevant details about the event(s), including what occurred and any other pertinent information.","(t, s, ent, c)","({April 09, 2026}, {High Line}, {Scarlett Thomas}, {Astronomy Night})",Full event details,all,{'Full chapter 46'},{46},{46: ['Full chapter 46']},1,1,set(),
29,1,777,"Provide a comprehensive account of what happened involving Brooklyn Ross and Educational Workshop at One World Trade Center on April 09, 2026. Include all relevant details about the event(s), including what occurred and any other pertinent information.","(t, s, ent, c)","({April 09, 2026}, {One World Trade Center}, {Brooklyn Ross}, {Educational Workshop})",Full event details,all,{'Full chapter 104'},{104},{104: ['Full chapter 104']},1,1,set(),
28,1,1501,"Recall what happened involving Samuel Parker and Theater Performance at American Museum of Natural History on April 09, 2026 and list only who else was involved (if anyone).","(t, s, ent, c)","({April 09, 2026}, {American Museum of Natural History}, {Samuel Parker}, {Theater Performance})",Other entities,all,set(),{80},{80: []},0,1,set(),
28,1,1448,"Recall what happened involving Lily Nguyen and Fashion Show at Brooklyn Museum on April 09, 2026 and list only who else was involved (if anyone).","(t, s, ent, c)","({April 09, 2026}, {Brooklyn Museum}, {Lily Nguyen}, {Fashion Show})",Other entities,all,"{'Genevieve Burgin', 'Quill Womack'}",{23},"{23: ['Genevieve Burgin', 'Quill Womack']}",2,1,set(),
28,1,1392,"Recall what happened involving Jackson Ramos and Flash Mob at Ellis Island on April 09, 2026 and list only who else was involved (if anyone).","(t, s, ent, c)","({April 09, 2026}, {Ellis Island}, {Jackson Ramos}, {Flash Mob})",Other entities,all,set(),{98},{98: []},0,1,set(),
28,1,1510,"Recall what happened involving Scarlett Thomas and Astronomy Night at High Line on April 09, 2026 and list only who else was involved (if anyone).","(t, s, ent, c)","({April 09, 2026}, {High Line}, {Scarlett Thomas}, {Astronomy Night})",Other entities,all,"{'Vada Dunning', 'Zyair Batchelor'}",{46},"{46: ['Zyair Batchelor', 'Vada Dunning']}",2,1,set(),
28,1,1323,"Recall what happened involving Brooklyn Ross and Educational Workshop at One World Trade Center on April 09, 2026 and list only who else was involved (if anyone).","(t, s, ent, c)","({April 09, 2026}, {One World Trade Center}, {Brooklyn Ross}, {Educational Workshop})",Other entities,all,"{'Heidi Carroll', 'Abram Taber'}",{104},"{104: ['Abram Taber', 'Heidi Carroll']}",2,1,set(),
13,0,3648,"Recall the key events that occurred at Captree State Park on April 09, 2026. Describe what happened, focusing on the actions or occurrences rather than who was involved.","(t, s, *, *)","({April 09, 2026}, {Captree State Park}, *, *)",Event contents,all,set(),set(),{},0,0,"{'content', 'location'}",False
13,0,3667,"Recall the key events that occurred at Grand Central Terminal on August 12, 2025. Describe what happened, focusing on the actions or occurrences rather than who was involved.","(t, s, *, *)","({August 12, 2025}, {Grand Central Terminal}, *, *)",Event contents,all,set(),set(),{},0,0,"{'entity', 'date', 'location'}",False
13,0,3632,"Recall the key events that occurred at American Museum of Natural History on August 17, 2025. Describe what happened, focusing on the actions or occurrences rather than who was involved.","(t, s, *, *)","({August 17, 2025}, {American Museum of Natural History}, *, *)",Event contents,all,set(),set(),{},0,0,{'date'},False
13,0,3638,"Recall the key events that occurred at Bethpage State Park on August 24, 2026. Describe what happened, focusing on the actions or occurrences rather than who was involved.","(t, s, *, *)","({August 24, 2026}, {Bethpage State Park}, *, *)",Event contents,all,set(),set(),{},0,0,"{'content', 'location'}",True
13,0,3653,"Recall the key events that occurred at Chrysler Building on August 27, 2024. Describe what happened, focusing on the actions or occurrences rather than who was involved.","(t, s, *, *)","({August 27, 2024}, {Chrysler Building}, *, *)",Event contents,all,set(),set(),{},0,0,"{'content', 'entity', 'date', 'location'}",False
12,0,4728,"Think about what happened at Captree State Park on April 09, 2026. List all protagonists involved in any events at this time and place, without describing the events.","(t, s, *, *)","({April 09, 2026}, {Captree State Park}, *, *)",Entities,all,set(),set(),{},0,0,"{'content', 'location'}",False
12,0,4747,"Think about what happened at Grand Central Terminal on August 12, 2025. List all protagonists involved in any events at this time and place, without describing the events.","(t, s, *, *)","({August 12, 2025}, {Grand Central Terminal}, *, *)",Entities,all,set(),set(),{},0,0,"{'entity', 'date', 'location'}",False
12,0,4712,"Think about what happened at American Museum of Natural History on August 17, 2025. List all protagonists involved in any events at this time and place, without describing the events.","(t, s, *, *)","({August 17, 2025}, {American Museum of Natural History}, *, *)",Entities,all,set(),set(),{},0,0,{'date'},False
12,0,4718,"Think about what happened at Bethpage State Park on August 24, 2026. List all protagonists involved in any events at this time and place, without describing the events.","(t, s, *, *)","({August 24, 2026}, {Bethpage State Park}, *, *)",Entities,all,set(),set(),{},0,0,"{'content', 'location'}",True
12,0,4733,"Think about what happened at Chrysler Building on August 27, 2024. List all protagonists involved in any events at this time and place, without describing the events.","(t, s, *, *)","({August 27, 2024}, {Chrysler Building}, *, *)",Entities,all,set(),set(),{},0,0,"{'content', 'entity', 'date', 'location'}",False
25,0,4598,"Think about the events related to Antique Auction that occurred at Captree State Park on April 09, 2026. List all protagonists involved in these events, without describing the events themselves.","(t, s, *, c)","({April 09, 2026}, {Captree State Park}, *, {Antique Auction})",Entities,all,set(),set(),{},0,0,"{'content', 'location'}",False
25,0,4605,"Think about the events related to Astronomy Night that occurred at Grand Central Terminal on August 12, 2025. List all protagonists involved in these events, without describing the events themselves.","(t, s, *, c)","({August 12, 2025}, {Grand Central Terminal}, *, {Astronomy Night})",Entities,all,set(),set(),{},0,0,"{'entity', 'date', 'location'}",False
25,0,4637,"Think about the events related to Fashion Show that occurred at American Museum of Natural History on August 17, 2025. List all protagonists involved in these events, without describing the events themselves.","(t, s, *, c)","({August 17, 2025}, {American Museum of Natural History}, *, {Fashion Show})",Entities,all,set(),set(),{},0,0,{'date'},False
25,0,4608,"Think about the events related to Book Signing Event that occurred at Bethpage State Park on August 24, 2026. List all protagonists involved in these events, without describing the events themselves.","(t, s, *, c)","({August 24, 2026}, {Bethpage State Park}, *, {Book Signing Event})",Entities,all,set(),set(),{},0,0,"{'content', 'location'}",True
25,0,4622,"Think about the events related to Charity Gala that occurred at Chrysler Building on August 27, 2024. List all protagonists involved in these events, without describing the events themselves.","(t, s, *, c)","({August 27, 2024}, {Chrysler Building}, *, {Charity Gala})",Entities,all,set(),set(),{},0,0,"{'content', 'entity', 'date', 'location'}",False
24,0,3897,"Recall what happened involving Lucy Carter at Captree State Park on April 09, 2026. Describe the key events or activities that occurred, focusing on what happened.","(t, s, ent, *)","({April 09, 2026}, {Captree State Park}, {Lucy Carter}, *)",Event contents,all,set(),set(),{},0,0,"{'content', 'location'}",False
24,0,3788,"Recall what happened involving Chloe Castillo at Queensboro Bridge on April 09, 2026. Describe the key events or activities that occurred, focusing on what happened.","(t, s, ent, *)","({April 09, 2026}, {Queensboro Bridge}, {Chloe Castillo}, *)",Event contents,all,set(),set(),{},0,0,{'entity'},True
24,0,3960,"Recall what happened involving Stella Scott at Grand Central Terminal on August 12, 2025. Describe the key events or activities that occurred, focusing on what happened.","(t, s, ent, *)","({August 12, 2025}, {Grand Central Terminal}, {Stella Scott}, *)",Event contents,all,set(),set(),{},0,0,"{'entity', 'date', 'location'}",False
24,0,3785,"Recall what happened involving Chloe Castillo at American Museum of Natural History on August 17, 2025. Describe the key events or activities that occurred, focusing on what happened.","(t, s, ent, *)","({August 17, 2025}, {American Museum of Natural History}, {Chloe Castillo}, *)",Event contents,all,set(),set(),{},0,0,{'date'},False
24,0,3767,"Recall what happened involving Brooklyn Ross at Bethpage State Park on August 24, 2026. Describe the key events or activities that occurred, focusing on what happened.","(t, s, ent, *)","({August 24, 2026}, {Bethpage State Park}, {Brooklyn Ross}, *)",Event contents,all,set(),set(),{},0,0,"{'content', 'location'}",True
29,0,3323,"Provide a comprehensive account of what happened involving Lucy Carter and Antique Auction at Captree State Park on April 09, 2026. Include all relevant details about the event(s), including what occurred and any other pertinent information.","(t, s, ent, c)","({April 09, 2026}, {Captree State Park}, {Lucy Carter}, {Antique Auction})",Full event details,all,set(),set(),{},0,0,"{'content', 'location'}",False
29,0,3268,"Provide a comprehensive account of what happened involving Chloe Castillo and Theater Performance at Queensboro Bridge on April 09, 2026. Include all relevant details about the event(s), including what occurred and any other pertinent information.","(t, s, ent, c)","({April 09, 2026}, {Queensboro Bridge}, {Chloe Castillo}, {Theater Performance})",Full event details,all,set(),set(),{},0,0,{'entity'},True
29,0,3356,"Provide a comprehensive account of what happened involving Stella Scott and Astronomy Night at Grand Central Terminal on August 12, 2025. Include all relevant details about the event(s), including what occurred and any other pertinent information.","(t, s, ent, c)","({August 12, 2025}, {Grand Central Terminal}, {Stella Scott}, {Astronomy Night})",Full event details,all,set(),set(),{},0,0,"{'entity', 'date', 'location'}",False
29,0,3265,"Provide a comprehensive account of what happened involving Chloe Castillo and Fashion Show at American Museum of Natural History on August 17, 2025. Include all relevant details about the event(s), including what occurred and any other pertinent information.","(t, s, ent, c)","({August 17, 2025}, {American Museum of Natural History}, {Chloe Castillo}, {Fashion Show})",Full event details,all,set(),set(),{},0,0,{'date'},False
29,0,3254,"Provide a comprehensive account of what happened involving Brooklyn Ross and Book Signing Event at Bethpage State Park on August 24, 2026. Include all relevant details about the event(s), including what occurred and any other pertinent information.","(t, s, ent, c)","({August 24, 2026}, {Bethpage State Park}, {Brooklyn Ross}, {Book Signing Event})",Full event details,all,set(),set(),{},0,0,"{'content', 'location'}",True
28,0,3894,"Recall what happened involving Lucy Carter and Antique Auction at Captree State Park on April 09, 2026 and list only who else was involved (if anyone).","(t, s, ent, c)","({April 09, 2026}, {Captree State Park}, {Lucy Carter}, {Antique Auction})",Other entities,all,set(),set(),{},0,0,"{'content', 'location'}",False
28,0,3784,"Recall what happened involving Chloe Castillo and Theater Performance at Queensboro Bridge on April 09, 2026 and list only who else was involved (if anyone).","(t, s, ent, c)","({April 09, 2026}, {Queensboro Bridge}, {Chloe Castillo}, {Theater Performance})",Other entities,all,set(),set(),{},0,0,{'entity'},True
28,0,3958,"Recall what happened involving Stella Scott and Astronomy Night at Grand Central Terminal on August 12, 2025 and list only who else was involved (if anyone).","(t, s, ent, c)","({August 12, 2025}, {Grand Central Terminal}, {Stella Scott}, {Astronomy Night})",Other entities,all,set(),set(),{},0,0,"{'entity', 'date', 'location'}",False
28,0,3781,"Recall what happened involving Chloe Castillo and Fashion Show at American Museum of Natural History on August 17, 2025 and list only who else was involved (if anyone).","(t, s, ent, c)","({August 17, 2025}, {American Museum of Natural History}, {Chloe Castillo}, {Fashion Show})",Other entities,all,set(),set(),{},0,0,{'date'},False
28,0,3762,"Recall what happened involving Brooklyn Ross and Book Signing Event at Bethpage State Park on August 24, 2026 and list only who else was involved (if anyone).","(t, s, ent, c)","({August 24, 2026}, {Bethpage State Park}, {Brooklyn Ross}, {Book Signing Event})",Other entities,all,set(),set(),{},0,0,"{'content', 'location'}",True
1,0,2895,"Consider all events that happened on August 12, 2025. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({August 12, 2025}, *, *, *)",Entities,all,set(),set(),{},0,0,"{'entity', 'date', 'location'}",False
1,0,2896,"Consider all events that happened on August 17, 2025. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({August 17, 2025}, *, *, *)",Entities,all,set(),set(),{},0,0,{'date'},False
1,0,2897,"Consider all events that happened on August 27, 2024. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({August 27, 2024}, *, *, *)",Entities,all,set(),set(),{},0,0,"{'content', 'entity', 'date', 'location'}",False
1,0,2898,"Consider all events that happened on December 04, 2026. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({December 04, 2026}, *, *, *)",Entities,all,set(),set(),{},0,0,"{'content', 'date'}",False
1,0,2899,"Consider all events that happened on February 03, 2024. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({February 03, 2024}, *, *, *)",Entities,all,set(),set(),{},0,0,"{'entity', 'date', 'location'}",False
0,0,3493,"Recall all the events that occurred on August 12, 2025. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({August 12, 2025}, *, *, *)",Spaces,all,set(),set(),{},0,0,"{'entity', 'date', 'location'}",False
0,0,3494,"Recall all the events that occurred on August 17, 2025. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({August 17, 2025}, *, *, *)",Spaces,all,set(),set(),{},0,0,{'date'},False
0,0,3495,"Recall all the events that occurred on August 27, 2024. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({August 27, 2024}, *, *, *)",Spaces,all,set(),set(),{},0,0,"{'content', 'entity', 'date', 'location'}",False
0,0,3496,"Recall all the events that occurred on December 04, 2026. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({December 04, 2026}, *, *, *)",Spaces,all,set(),set(),{},0,0,"{'content', 'date'}",False
0,0,3497,"Recall all the events that occurred on February 03, 2024. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({February 03, 2024}, *, *, *)",Spaces,all,set(),set(),{},0,0,"{'entity', 'date', 'location'}",False
2,0,3983,"Reflect on August 12, 2025. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({August 12, 2025}, *, *, *)",Event contents,all,set(),set(),{},0,0,"{'entity', 'date', 'location'}",False
2,0,3984,"Reflect on August 17, 2025. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({August 17, 2025}, *, *, *)",Event contents,all,set(),set(),{},0,0,{'date'},False
2,0,3985,"Reflect on August 27, 2024. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({August 27, 2024}, *, *, *)",Event contents,all,set(),set(),{},0,0,"{'content', 'entity', 'date', 'location'}",False
2,0,3999,"Reflect on December 04, 2026. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({December 04, 2026}, *, *, *)",Event contents,all,set(),set(),{},0,0,"{'content', 'date'}",False
2,0,4003,"Reflect on February 03, 2024. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({February 03, 2024}, *, *, *)",Event contents,all,set(),set(),{},0,0,"{'entity', 'date', 'location'}",False
0,2,1027,"Recall all the events that occurred on August 24, 2026. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({August 24, 2026}, *, *, *)",Spaces,all,"{'Brooklyn Museum', 'American Museum of Natural History'}","{67, 100}","{67: 'Brooklyn Museum', 100: 'American Museum of Natural History'}",2,2,set(),
0,2,1034,"Recall all the events that occurred on July 13, 2024. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({July 13, 2024}, *, *, *)",Spaces,all,"{'High Line', 'Queensboro Bridge'}","{110, 94}","{94: 'Queensboro Bridge', 110: 'High Line'}",2,2,set(),
0,2,1035,"Recall all the events that occurred on July 21, 2024. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({July 21, 2024}, *, *, *)",Spaces,all,"{'Washington Square Park', 'Bethpage State Park'}","{105, 75}","{75: 'Washington Square Park', 105: 'Bethpage State Park'}",2,2,set(),
0,2,1036,"Recall all the events that occurred on July 25, 2024. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({July 25, 2024}, *, *, *)",Spaces,all,"{'Bethpage Black Course', 'Snug Harbor Cultural Center'}","{61, 53}","{53: 'Snug Harbor Cultural Center', 61: 'Bethpage Black Course'}",2,2,set(),
0,2,1037,"Recall all the events that occurred on July 31, 2025. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({July 31, 2025}, *, *, *)",Spaces,all,"{'One World Trade Center', 'American Museum of Natural History'}","{97, 99}","{97: 'One World Trade Center', 99: 'American Museum of Natural History'}",2,2,set(),
2,2,1549,"Reflect on August 24, 2026. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({August 24, 2026}, *, *, *)",Event contents,all,"{'Theater Performance', 'Photography Exhibition'}","{67, 100}","{67: 'Theater Performance', 100: 'Photography Exhibition'}",2,2,set(),
2,2,1606,"Reflect on July 13, 2024. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({July 13, 2024}, *, *, *)",Event contents,all,"{'Educational Workshop', 'Farmers Market'}","{110, 94}","{94: 'Farmers Market', 110: 'Educational Workshop'}",2,2,set(),
2,2,1607,"Reflect on July 21, 2024. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({July 21, 2024}, *, *, *)",Event contents,all,"{'Burlesque Performance', 'Scientific Conference'}","{105, 75}","{75: 'Scientific Conference', 105: 'Burlesque Performance'}",2,2,set(),
2,2,1608,"Reflect on July 25, 2024. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({July 25, 2024}, *, *, *)",Event contents,all,"{'Tech Hackathon', 'Job Fair'}","{61, 53}","{53: 'Tech Hackathon', 61: 'Job Fair'}",2,2,set(),
2,2,1609,"Reflect on July 31, 2025. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({July 31, 2025}, *, *, *)",Event contents,all,"{'Tattoo Convention', 'Fashion Show'}","{97, 99}","{97: 'Tattoo Convention', 99: 'Fashion Show'}",2,2,set(),
1,2,385,"Consider all events that happened on August 24, 2026. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({August 24, 2026}, *, *, *)",Entities,all,"{'Brooklyn Ross', 'Zoe Brown'}","{67, 100}","{67: 'Brooklyn Ross', 100: 'Zoe Brown'}",2,2,set(),
